4934000 ,488000 ,497000 ,233000 ,249000
120000 ,301000 ,194600 ,2392700 ,1142300
1966700 ,165900 ,167700 ,112900 ,125800
270600 ,1269200 ,336000 ,1889400 ,479900
1455900 ,124000 ,157900 ,61400 ,143500
141800 ,2146900 ,269600 ,797400 ,335100
1081800 ,126900 ,145100 ,173100 ,442800
1262200 ,2961200 ,177200 ,158300 ,80600
229700 ,22400 ,93000 ,496900 ,2971700
1547500 ,2243100 ,148400 ,149000 ,95000
256300 ,84000 ,157100 ,3209300 ,2217600
1324600 ,2039400 ,145100 ,151900 ,117600
491400 ,374500 ,1383100 ,2569700 ,741200
450100 ,889800 ,45300 ,64800 ,331800
645400 ,1674300 ,1171500 ,1364700 ,371500
297800 ,393100 ,67900 ,254400 ,839300
2425000 ,1795200 ,1494300 ,621400 ,157100
145000 ,163400 ,105500 ,112000 ,2503300
1883000 ,296300 ,133100 ,190800 ,49900
42700 ,52500 ,898100 ,1196200 ,2002800
883600 ,125200 ,50300 ,61000 ,7900
24200 ,684000 ,4378500 ,1146800 ,662500
208300 ,26900 ,30500 ,26800 ,12500
750400 ,3340600 ,1440500 ,343800 ,130600
32900 ,5000 ,200 ,1500 ,1133
4583 ,30 ,165 ,88 ,134
22 ,2 ,46 ,289400 ,2368000
1344200 ,659200 ,150200 ,59300 ,30600
3700 ,2000 ,2029 ,822 ,3
4 ,492 ,830 ,1213 ,152
996100 ,846100 ,772600 ,362000 ,126000
56100 ,22300 ,5000 ,3100 ,758
421 ,101 ,284 ,81 ,1184
10 ,263800 ,2460500 ,541700 ,259600
140500 ,57200 ,16100 ,9100 ,4800
371 ,50 ,312 ,90 ,77
6 ,2 ,238200 ,126600 ,901500
117300 ,52000 ,34500 ,6100 ,4400
1400 ,545 ,81 ,64 ,108
10 ,3 ,256800 ,144300 ,44700
186400 ,10800 ,7000 ,4100 ,1500
700 ,1133 ,221 ,124 ,32
520 ,262 ,89 ,3 ,3047
50 ,162 ,1406 ,81 ,269
2 ,33 ,3 ,2882 ,2362
197 ,10 ,662 ,131 ,507
7 ,111 ,89 ,1262700 ,245100
134000 ,91800 ,32200 ,21700 ,2300
1400 ,500 ,3534 ,720 ,21
317 ,188 ,9 ,13 ,247
129 ,40 ,9519700 ,872000 ,284300
56900 ,39500 ,28500 ,22700 ,18700
6600 ,3667 ,277 ,3 ,12
903 ,235 ,119 ,1456 ,70
11956700 ,1116400 ,299400 ,230100 ,33700
14400 ,6800 ,7800 ,4700 ,2353
1116 ,340 ,257 ,86 ,64
1077 ,23 ,710 ,275 ,54
13296900 ,2448600 ,573800 ,216400 ,105100
26200 ,22800 ,12800 ,23100 ,2579
812 ,3647 ,768 ,1459 ,281
63 ,71 ,243 ,58 ,6973300
1818400 ,1146200 ,441400 ,201500 ,81100
22600 ,25200 ,29700 ,1795 ,1912
2327 ,1853 ,688 ,2404 ,824
433 ,523 ,185 ,39 ,1515.627
4211000 ,3253000 ,1326300 ,1182400 ,368500
124500 ,43600 ,20200 ,29200 ,5632
3432 ,2521 ,1812 ,130 ,13039
1794 ,215 ,1851 ,407 ,38
2097.28 ,3724700 ,4801400 ,1266700 ,840800
465900 ,129800 ,62100 ,20500 ,28400
3529 ,1842 ,3278 ,341 ,1611
6112 ,188 ,36 ,780 ,123
18 ,2662.812 ,8229200 ,6836300 ,2137200
667900 ,467100 ,245800 ,74700 ,23800
16200 ,7409 ,1848 ,2551 ,670
799 ,4927 ,1992 ,113 ,934
297 ,146 ,3692.965 ,3164800 ,7867000
2232500 ,1090700 ,383700 ,255800 ,128100
38000 ,23800 ,7538 ,8832 ,6812
5248 ,5533 ,3808 ,1960 ,206
1679 ,162 ,112 ,4394.168 ,3057800
3145900 ,1593700 ,1363800 ,809300 ,211800
123700 ,61000 ,28200 ,11477 ,5725
5879 ,692 ,1442 ,5010 ,2364
2 ,1514 ,2120 ,512 ,4090000
3903000 ,1633000 ,492000 ,283000 ,120000
66000 ,2331.566 ,1302800 ,3020000 ,899300
779100 ,861000 ,387500 ,80200 ,54400
40700 ,10144 ,4590 ,2045 ,19965
1239 ,975 ,2552 ,1204 ,3306000
3521000 ,3414000 ,1366000 ,392000 ,210000
176000 ,1061.572 ,2386600 ,2138900 ,1132800
556700 ,548900 ,501200 ,205300 ,39300
38600 ,1021 ,2397 ,2032 ,4823
2110 ,1249 ,4400 ,873 ,2634000
1700000 ,1959000 ,1849000 ,644000 ,228000
145000 ,1286.747 ,10331300 ,2303100 ,1284900
442700 ,361500 ,360500 ,375600 ,152400
62500 ,189 ,4917 ,822 ,10
165 ,163 ,176 ,1616 ,3734000
1378000 ,1147000 ,1134000 ,1246000 ,395000
218000 ,1268.145 ,200.7 ,10265400 ,3826800
1176300 ,609000 ,305500 ,215600 ,226000
188000 ,129000 ,66 ,174 ,685
85 ,1358 ,1103 ,2984000 ,1637000
902000 ,741000 ,777000 ,551000 ,296000
2794.007 ,190.1 ,4498900 ,1785200 ,1783200
489100 ,347600 ,109000 ,91800 ,76400
116600 ,26 ,1179 ,1464 ,44
537 ,595 ,3185000 ,839000 ,399000
381000 ,321000 ,326000 ,350000 ,1752.053
101.7 ,7438469 ,1664874 ,1444061 ,816703
231794 ,118536 ,55128 ,41409 ,98200
8688 ,43 ,74 ,230 ,164
3849000 ,2041000 ,672000 ,299000 ,203000
138000 ,212000 ,1345.754 ,127 ,2311226
1606393 ,642084 ,525601 ,172099 ,57586
22534 ,9264 ,21143 ,809 ,184
564 ,337 ,675 ,691 ,4497000
2824000 ,1087000 ,311000 ,99000 ,83000
339000 ,1890.872 ,106.5 ,431175 ,479702
687920 ,446909 ,284920 ,109178 ,31389
11832 ,24467 ,3611 ,23 ,9374
918 ,355 ,9361000 ,5960000 ,2935000
1441000 ,601000 ,215000 ,46000 ,237000
4402.996 ,148.1 ,259526 ,977680 ,1220105
537932 ,276333 ,175817 ,88927 ,15232
20550 ,8528 ,1490 ,205 ,66
1522 ,953 ,170 ,4449000 ,5747000
2520000 ,1625000 ,982000 ,445000 ,170000
166000 ,2275.845 ,53.1 ,1566349 ,303520
616354 ,1058716 ,294066 ,135648 ,69299
27998 ,12228 ,4064 ,185 ,134
181 ,804 ,1260 ,344 ,5087000
3078000 ,4725000 ,1116000 ,506000 ,314000
139000 ,141000 ,752.862 ,244 ,1105085
1171677 ,622853 ,463170 ,646814 ,213466
82481 ,35706 ,17087 ,3972 ,28
155 ,376 ,7346 ,338 ,106
24736000 ,2923000 ,2156000 ,3140000 ,1007000
483000 ,266000 ,217000 ,3303.932 ,137.1
1832691 ,614469 ,842635 ,485628 ,278884
321743 ,90918 ,38252 ,20602 ,11918
164 ,1604 ,971 ,5531 ,909
6837000 ,12290000 ,3083000 ,1462000 ,1676000
450000 ,170000 ,157000 ,2499.391 ,214.8
730279 ,837557 ,579592 ,970577 ,292205
140701 ,174570 ,48908 ,43322 ,6669
1038 ,3291 ,2008 ,260 ,925
23055000 ,4875000 ,8220000 ,1390000 ,794600
1031000 ,244400 ,270500 ,3881.426 ,161.8
369074 ,617021 ,1221992 ,529386 ,835552
244780 ,107751 ,123291 ,46715 ,3199
2263 ,12018 ,3277 ,12048 ,3109
1116 ,9829400 ,18949400 ,3081000 ,4188900
675100 ,494800 ,568300 ,323200 ,2836.7
54.4 ,715597 ,206648 ,447918 ,1366155
543376 ,753231 ,169324 ,104945 ,97142
7055 ,3884 ,5545 ,6528 ,2052
4175 ,5183700 ,3415900 ,9191800 ,2167300
2590700 ,317100 ,327600 ,527650 ,979.031
47.3 ,1015554 ,715547 ,355453 ,485746
1318647 ,479961 ,576154 ,115212 ,146808
3380 ,1364 ,5614 ,498 ,3999
4822 ,3114100 ,2055100 ,3648500 ,5789600
1212900 ,1174900 ,139900 ,233200 ,1014.574
61.3 ,878637 ,222111 ,401087 ,310602
464620 ,997782 ,252150 ,247042 ,106412
6311 ,2312 ,280 ,2259 ,10858
2700 ,2106 ,6822800 ,3772300 ,1997200
2097500 ,4175100 ,618200 ,562100 ,154700
899.732 ,83.1 ,621005 ,235553 ,219115
417452 ,285746 ,309454 ,629187 ,147830
156750 ,1753 ,1304 ,291 ,4443
2439 ,3854 ,6261000 ,2750000 ,1848000
898000 ,806000 ,1323000 ,243000 ,217000
1322.346 ,37.2 ,798284 ,235022 ,331772
184771 ,199069 ,137529 ,118349 ,215542
117258 ,4978 ,6875 ,533 ,11201
8426 ,2317 ,4008 ,3714000 ,2853000
1709000 ,1485000 ,809000 ,712000 ,1749000
455000 ,1791.537 ,27.8 ,650043 ,175923
259434 ,106738 ,93321 ,86137 ,37951
53130 ,143131 ,7543 ,4629 ,4219
15295 ,14712 ,1689 ,4655000 ,5632000
2553000 ,1023000 ,1077000 ,674000 ,638000
1720000 ,2338.813 ,95.8 ,574895 ,280728
293887 ,236804 ,126241 ,83893 ,61542
33305 ,113675 ,2362 ,1493 ,2317
7493 ,13230 ,8073 ,14577000 ,4237000
4216000 ,2453000 ,1246000 ,1332000 ,688000
2729000 ,1206.335 ,77.1 ,778927 ,159504
367820 ,275016 ,218711 ,130127 ,62938
52081 ,125734 ,3831 ,2839 ,17766
5461 ,6160 ,1215 ,10119000 ,4166000
2534000 ,2173000 ,1016000 ,651000 ,688000
1737000 ,2938.982 ,77 ,773241 ,284906
455259 ,673465 ,404265 ,306234 ,152577
104461 ,205427 ,19552 ,5856 ,517
22768 ,11103 ,3285 ,7437000 ,4719000
4067000 ,1738000 ,1209000 ,593000 ,247000
696000 ,1352.769 ,68 ,461571 ,413000
324920 ,485185 ,571269 ,422765 ,327213
145330 ,313638 ,21282 ,8618 ,7354
5 ,9314 ,2957 ,6388000 ,2683000
3031000 ,2895000 ,1546000 ,849000 ,464000
842000 ,1665.11 ,50.4 ,2960.804 ,164.5
